,chocolate_color,bake_time,sugar,flour,margerine,chocolate,vanilla_flavour,almonds,density,brown_sugar,weight,cinnamon,taste
3045,0,13.273,114.0,129.518,106.288,104.153,0.59,17.281,0.642,31.783,6.938,2.754,6
3046,0,16.0,120.0,129.518,119.939,105.482,0.99,18.433,0.721,29.457,7.697,2.029,5
3047,0,13.636,116.667,112.651,100.613,107.309,0.66,16.359,0.608,31.008,6.938,2.029,6
3048,0,15.818,108.0,124.096,102.147,104.651,0.312,9.332,0.596,31.008,7.697,4.638,6
3049,0,12.182,118.667,116.265,102.301,104.319,0.26,10.829,0.588,52.713,9.129,5.072,7
3050,0,18.909,115.333,129.518,122.699,106.146,0.208,13.018,0.756,35.659,6.938,2.174,5
3051,0,13.091,104.0,126.506,101.534,105.482,0.799,15.438,0.614,46.512,7.444,3.188,6
3052,0,13.455,119.333,130.723,117.178,105.814,1.059,18.088,0.702,36.434,6.854,1.159,5
3053,0,10.909,107.0,111.446,109.969,106.478,0.608,11.982,0.64,41.86,6.601,2.174,6
3054,0,11.273,107.333,118.675,103.221,102.99,0.174,10.829,0.549,57.364,6.517,7.536,7
3055,0,15.273,114.0,113.253,113.65,107.807,0.747,23.848,0.694,27.907,8.287,1.884,6
3056,0,12.545,118.667,130.12,111.81,107.309,0.868,22.581,0.662,37.209,7.444,2.319,6
3057,0,13.273,109.333,113.253,100.92,104.817,0.069,13.594,0.575,29.457,6.264,4.638,4
3058,1,15.455,153.667,101.807,101.84,108.14,0.052,0.23,0.695,49.612,5.927,1.594,4
3059,0,11.455,108.667,122.289,105.982,105.15,0.99,15.438,0.62,44.186,8.371,3.768,6
3060,1,13.091,149.0,101.205,103.221,110.465,0.278,3.226,0.662,66.667,10.646,6.232,7
3061,1,27.091,115.333,144.578,101.84,110.963,0.087,1.037,0.764,10.853,9.803,0.58,6
3062,0,14.182,109.333,129.518,100.613,105.98,0.573,15.438,0.556,25.581,6.011,6.812,6
3063,1,16.727,122.667,123.494,101.84,109.801,0.087,0.691,0.655,48.837,8.961,5.362,8
3064,1,12.182,116.0,115.06,101.84,112.791,0.069,2.995,0.645,49.612,6.854,3.043,5
3065,0,13.273,124.0,113.253,105.675,103.821,0.312,10.714,0.559,41.86,7.612,6.957,7
3066,0,14.182,104.667,119.88,100.767,102.99,0.26,6.567,0.627,50.388,6.517,2.754,5
3067,1,22.909,119.333,145.783,105.521,109.468,0.104,3.687,0.756,38.76,8.202,7.246,7
3068,1,16.545,113.333,133.735,101.84,113.787,0.59,11.175,0.689,44.961,9.466,3.623,7
3069,1,13.636,130.667,102.41,103.681,111.296,0.104,2.419,0.723,75.194,10.815,2.029,6
3070,0,12.364,111.333,132.53,109.816,106.146,0.99,19.585,0.643,36.434,9.045,3.478,5
3071,1,18.364,153.667,116.265,102.607,112.458,0.521,16.014,0.706,40.31,7.612,2.029,5
3072,0,13.636,120.0,117.47,120.015,106.478,0.885,21.083,0.707,21.705,8.202,2.174,6
3073,1,14.182,138.667,101.807,102.607,111.462,0.26,9.217,0.699,62.791,7.949,2.464,5
3074,0,15.273,111.333,120.482,120.092,105.814,1.128,20.507,0.744,38.76,9.466,1.304,5
3075,0,13.818,108.0,119.88,106.288,103.488,0.417,8.065,0.595,12.403,7.697,3.623,6
3076,0,12.0,107.333,115.663,118.098,106.478,0.851,16.244,0.695,44.961,6.18,1.304,6
3077,0,13.273,130.667,116.867,107.362,108.472,0.347,11.406,0.65,42.636,6.264,1.449,5
3078,0,13.091,132.0,113.253,112.73,104.153,0.451,14.631,0.686,37.209,7.444,1.594,5
3079,0,13.455,125.333,115.663,108.742,122.924,0.833,17.627,0.639,32.558,7.107,2.899,5
3080,0,15.091,120.0,113.855,115.644,103.488,0.469,10.253,0.587,16.279,6.601,8.116,6
3081,0,12.182,112.667,118.675,105.061,104.153,0.712,15.092,0.598,40.31,7.022,4.203,6
3082,0,15.273,112.667,134.94,116.258,104.485,0.747,17.857,0.704,26.357,6.601,1.304,6
3083,0,17.273,114.667,121.084,106.135,103.821,0.538,16.359,0.644,33.333,6.938,5.072,7
3084,1,15.091,137.333,112.651,102.454,111.296,0.538,14.631,0.664,42.636,6.938,2.754,5
3085,1,14.364,155.333,106.024,101.84,110.797,0.33,5.76,0.685,48.837,7.865,1.739,5
3086,0,14.0,113.333,111.446,111.043,105.15,0.816,20.507,0.667,34.109,7.36,2.029,5
3087,0,15.273,111.333,122.289,100.613,105.648,0.156,8.525,0.58,27.907,6.348,4.928,5
3088,0,12.364,111.333,125.301,111.35,106.645,0.903,23.041,0.669,34.109,7.107,1.594,6
3089,0,13.273,113.333,125.301,104.448,104.319,0.729,11.406,0.56,35.659,6.348,6.087,6
3090,0,13.273,108.667,121.687,112.193,101.827,0.33,9.217,0.584,36.434,5.0,7.826,7
3091,0,12.727,116.667,126.506,112.73,107.641,0.885,18.203,0.65,29.457,7.191,2.319,5
3092,1,16.545,126.0,116.265,101.994,108.14,0.295,3.687,0.656,34.109,10.309,4.493,6
3093,0,12.909,112.0,116.867,118.252,106.146,1.372,25.23,0.688,35.659,6.601,2.899,6
3094,0,13.818,109.333,115.663,100.767,104.651,0.33,7.488,0.56,29.457,6.348,5.362,6
3095,0,15.455,114.0,118.675,110.353,104.153,0.625,17.051,0.629,26.357,5.758,4.058,5
3096,0,13.455,119.333,116.867,101.994,102.492,1.094,11.521,0.554,56.589,8.202,6.667,8
3097,1,12.909,135.333,100.0,102.454,114.286,0.816,6.106,0.66,68.992,9.045,5.072,6
3098,0,15.091,112.667,120.482,101.84,103.156,0.434,18.664,0.577,20.93,7.191,5.942,7
3099,0,12.545,110.667,133.133,111.503,105.15,1.146,24.194,0.671,40.31,7.36,1.739,5
3100,0,10.0,110.333,116.265,117.101,103.488,0.573,12.903,0.66,27.132,7.36,2.029,6
3101,1,15.273,130.0,100.602,101.534,111.296,0.035,1.498,0.652,34.109,7.022,2.609,5
3102,0,12.727,114.667,122.892,111.043,106.146,0.59,21.429,0.662,29.457,6.264,1.449,5
3103,0,10.182,110.333,116.265,117.101,103.488,0.573,12.903,0.66,27.132,7.36,2.029,6
3104,1,15.091,140.667,103.012,103.221,110.963,0.243,2.419,0.698,41.86,8.287,1.594,5
3105,0,12.545,110.0,118.675,101.38,102.159,0.174,8.756,0.54,44.961,6.517,7.101,7
3106,0,18.909,111.333,144.578,114.417,107.807,0.608,25.23,0.704,26.357,6.77,2.899,4
3107,0,16.364,109.333,118.072,101.074,104.817,0.764,13.364,0.59,31.783,7.697,4.058,7
3108,0,14.727,108.667,117.47,101.38,106.146,0.59,11.636,0.579,33.333,6.938,4.783,6
3109,0,13.636,112.0,116.265,105.521,103.654,0.33,8.525,0.573,31.008,6.433,5.072,6
3110,0,12.0,109.333,115.06,116.104,107.807,1.927,19.7,0.673,27.907,6.18,2.029,6
3111,1,14.0,105.333,126.506,102.914,109.801,0.278,2.88,0.619,48.837,7.697,6.377,6
3112,0,15.273,112.0,126.506,101.074,104.651,0.729,14.516,0.641,35.659,8.624,2.899,5
3113,0,14.0,118.667,122.289,106.442,101.661,0.66,12.442,0.563,27.907,7.275,6.812,7
3114,1,17.091,122.0,138.554,102.454,113.953,0.139,4.147,0.722,63.566,8.708,3.623,5
3115,0,14.364,112.0,131.928,118.558,106.312,1.033,17.281,0.718,26.357,6.938,1.594,6
3116,0,12.182,111.333,129.518,110.736,107.143,1.146,25.346,0.664,34.109,7.107,1.304,5
3117,0,16.364,114.667,115.06,126.304,106.312,0.417,24.424,0.752,20.155,8.708,1.594,5
3118,0,12.727,110.0,122.289,111.196,106.811,1.024,16.59,0.65,10.853,7.275,1.884,6
3119,0,13.273,110.667,121.687,111.963,105.482,0.712,13.479,0.647,48.062,7.528,4.203,6
3120,0,17.091,107.333,118.072,106.748,103.156,0.573,13.134,0.602,17.054,7.107,4.638,5
3121,0,13.091,113.333,125.301,111.656,105.814,1.024,21.889,0.664,32.558,7.191,2.029,5
3122,1,14.0,140.333,121.084,102.147,113.123,0.139,9.908,0.677,43.411,8.371,2.029,5
3123,0,12.364,130.0,101.205,100.46,104.319,0.087,8.641,0.601,40.31,6.096,2.174,4
3124,0,26.909,112.667,129.518,100.767,104.651,0.556,17.281,0.594,33.333,7.697,4.493,6
3125,1,19.273,127.333,112.048,115.951,110.299,0.208,5.069,0.777,34.109,8.961,1.739,6
3126,0,13.455,112.0,117.47,117.331,107.143,0.92,17.742,0.661,24.031,8.034,3.478,6
3127,0,11.273,112.0,100.0,114.724,104.817,0.208,12.097,0.616,55.814,7.022,6.377,6
3128,0,17.091,108.0,116.867,100.767,101.495,0.295,7.604,0.606,19.38,6.096,3.478,5
3129,1,17.818,134.0,114.458,104.141,115.282,0.33,4.724,0.725,41.86,8.792,2.319,5
3130,0,12.727,120.0,114.458,110.123,106.312,0.694,16.705,0.672,30.233,8.202,1.739,5
3131,1,16.727,129.333,122.892,101.38,114.452,0.069,1.382,0.684,37.209,7.528,2.029,5
3132,1,15.636,133.333,116.867,103.988,109.468,0.347,12.442,0.696,38.76,7.697,2.029,6
3133,1,14.545,141.333,100.0,101.994,111.13,0.174,3.226,0.706,61.24,7.865,2.029,5
3134,1,15.091,112.0,115.663,102.147,107.143,0.312,8.18,0.654,33.333,9.803,4.203,6
3135,0,12.364,116.0,109.639,109.816,105.98,0.503,14.977,0.65,35.659,7.107,2.319,6
3136,0,12.364,105.333,119.277,100.767,104.485,1.267,20.507,0.574,38.76,6.601,4.348,6
3137,0,12.364,114.667,129.518,116.258,108.14,1.163,24.078,0.682,36.434,8.202,2.029,6
3138,0,13.273,107.333,120.482,100.613,102.159,0.365,10.138,0.579,39.535,7.949,4.493,6
3139,0,15.636,110.0,121.084,113.19,105.814,0.903,20.737,0.691,28.682,7.865,2.174,7
3140,0,11.455,113.333,121.084,100.92,107.143,0.66,15.553,0.577,55.814,8.961,4.783,6
3141,1,18.0,116.667,127.108,101.38,107.973,0.312,3.571,0.652,35.659,10.646,4.493,7
3142,1,13.818,136.0,110.843,101.38,108.804,0.104,5.069,0.654,27.907,8.202,1.884,5
3143,1,14.545,128.0,128.313,102.147,112.791,0.347,7.719,0.691,49.612,7.949,1.594,5
3144,0,11.636,116.0,113.855,101.38,103.987,0.66,13.249,0.531,18.605,6.096,5.797,5
3145,0,13.273,113.333,116.867,102.761,100.498,0.608,10.829,0.568,41.86,6.433,5.362,7
3146,1,16.545,125.333,135.542,101.227,167.276,0.26,4.493,0.691,24.031,14.438,1.739,5
3147,1,15.273,132.0,111.446,101.84,115.781,0.191,4.724,0.679,36.434,10.983,2.174,5
3148,1,13.091,129.333,104.819,102.761,110.133,0.208,2.304,0.625,52.713,9.213,6.522,7
3149,1,15.455,132.667,118.675,102.147,111.628,0.156,8.41,0.686,44.186,8.961,2.174,6
3150,0,14.545,108.0,122.289,125.077,106.478,0.729,21.198,0.739,24.031,6.685,1.739,6
3151,0,14.545,113.333,124.096,117.331,103.821,0.208,9.908,0.677,22.481,7.022,4.058,4
3152,0,14.909,118.0,128.313,119.479,104.651,0.712,12.673,0.714,24.806,7.36,1.739,5
3153,0,18.182,122.667,119.277,109.049,102.99,0.33,18.548,0.648,27.907,6.77,3.768,5
3154,0,15.091,112.667,129.518,101.84,105.316,0.382,9.217,0.583,34.109,6.685,6.522,6
3155,0,14.364,118.0,140.361,111.81,107.309,0.156,10.829,0.669,36.434,7.36,4.203,5
3156,0,16.182,110.0,118.072,102.301,106.645,0.347,16.935,0.658,28.682,7.36,2.319,6
3157,1,16.909,125.333,118.675,102.914,119.435,0.399,6.682,0.7,29.457,9.382,2.319,5
3158,0,16.909,110.667,121.084,100.0,105.482,0.174,7.488,0.606,27.907,6.348,3.768,5
3159,1,24.364,114.667,144.578,103.067,114.286,0.139,2.535,0.737,37.209,9.635,4.058,7
3160,0,12.727,120.0,111.446,105.982,104.817,0.608,13.018,0.585,27.132,6.685,4.638,6
3161,0,14.909,116.0,115.06,113.65,103.488,0.243,14.977,0.626,29.457,6.854,5.942,6
3162,0,12.0,108.0,114.458,107.209,110.963,0.833,22.465,0.646,37.984,6.77,2.174,5
3163,1,13.636,122.0,118.675,102.147,111.628,0.347,5.184,0.684,58.14,7.781,2.174,6
3164,0,15.455,105.333,118.072,106.442,104.651,0.625,19.009,0.685,58.14,6.854,1.449,4
3165,0,14.545,113.333,129.518,101.38,104.153,0.33,13.825,0.59,20.155,6.433,3.768,6
3166,1,12.182,126.667,105.422,101.687,111.462,0.295,2.765,0.633,56.589,7.697,4.638,6
3167,1,20.0,112.0,128.916,101.994,109.468,0.087,0.461,0.695,47.287,10.478,4.203,6
3168,0,14.0,108.0,122.289,101.38,106.645,0.469,14.171,0.599,33.333,7.528,4.058,5
3169,1,14.909,143.667,101.205,102.914,110.299,0.156,0.922,0.659,61.24,9.129,5.362,7
3170,0,13.455,106.667,116.867,114.11,104.983,0.486,12.327,0.634,30.233,6.938,4.203,7
3171,0,13.455,137.333,104.819,113.957,108.804,0.434,15.668,0.695,50.388,7.022,1.304,4
3172,1,17.273,110.667,123.494,101.534,110.797,0.035,0.461,0.69,31.008,8.118,2.174,6
3173,0,14.182,107.333,118.675,101.534,108.804,0.521,19.24,0.588,48.837,6.854,5.362,6
3174,0,14.0,115.333,130.12,121.319,108.306,0.087,16.359,0.716,17.054,6.854,1.594,5
3175,0,12.727,110.0,118.072,109.969,104.651,1.076,26.498,0.656,26.357,6.011,1.739,6
3176,1,15.818,120.0,116.867,102.301,109.468,0.208,2.765,0.687,39.535,9.298,2.464,7
3177,0,16.545,107.333,128.916,100.767,102.824,0.382,5.991,0.591,13.953,7.36,3.623,6
3178,1,13.091,137.333,118.675,108.436,112.292,0.104,4.954,0.694,48.837,8.876,3.333,5
3179,1,10.727,126.0,106.627,102.454,106.478,0.26,9.562,0.591,63.566,10.562,8.116,7
3180,0,11.273,114.333,112.048,102.454,106.645,0.295,14.747,0.629,37.984,8.876,2.899,5
3181,1,17.636,134.667,100.0,101.994,108.14,0.069,0.461,0.704,35.659,8.455,3.478,6
3182,0,13.455,116.0,120.482,100.92,105.814,0.226,7.028,0.592,25.581,7.107,3.768,4
3183,0,11.455,101.333,116.265,101.074,106.312,0.347,10.829,0.61,42.636,7.022,2.174,5
3184,0,14.909,114.667,124.096,102.454,107.475,0.486,19.47,0.642,36.434,7.612,2.609,5
3185,1,13.818,123.333,121.687,101.534,113.289,0.226,3.571,0.674,48.062,7.865,1.739,6
3186,0,16.545,106.0,118.675,100.613,102.492,0.208,9.793,0.614,5.426,6.264,3.043,5
3187,0,11.818,112.0,116.265,126.994,106.478,0.885,18.664,0.735,48.837,6.854,2.029,5
3188,0,13.636,106.0,113.253,106.135,109.136,0.938,16.82,0.656,44.186,6.264,1.884,6
3189,0,16.0,114.0,129.518,100.613,105.814,0.486,12.903,0.61,40.31,6.18,4.203,4
3190,0,12.727,114.0,134.337,100.613,108.472,0.243,13.134,0.602,26.357,6.601,2.174,5
3191,0,13.636,135.667,125.301,117.485,109.635,0.399,14.401,0.696,36.434,6.011,1.884,5
3192,1,17.273,109.333,128.916,101.84,111.296,0.486,6.221,0.687,51.938,7.612,2.029,6
3193,0,11.818,124.0,121.687,102.914,103.488,0.191,7.719,0.594,38.76,7.191,4.058,6
3194,1,14.0,134.0,101.205,102.607,112.126,0.399,10.138,0.699,64.341,7.612,2.464,6
3195,0,12.727,111.333,144.578,111.043,105.98,0.885,23.387,0.664,37.984,6.685,1.739,6
3196,0,14.0,108.0,118.675,110.429,107.309,0.538,23.618,0.669,45.736,8.118,3.478,6
3197,0,14.0,104.0,119.88,100.613,115.781,0.33,5.53,0.567,36.434,8.539,5.072,6
3198,0,13.636,109.333,119.277,107.975,105.316,0.33,13.018,0.613,34.884,7.781,4.638,6
3199,0,14.727,112.667,121.687,109.816,104.485,0.764,18.203,0.631,24.031,5.927,4.348,5
3200,0,12.727,112.0,125.904,118.405,103.987,1.094,25.806,0.698,27.907,6.348,1.304,5
3201,0,17.818,116.0,125.301,101.074,106.146,0.226,20.737,0.65,27.907,7.191,2.319,5
3202,1,15.273,153.333,100.0,103.067,114.784,0.417,7.028,0.687,37.209,8.876,2.609,5
3203,0,15.091,114.667,125.301,121.012,105.98,0.764,23.848,0.731,35.659,8.455,1.739,5
3204,0,14.909,112.667,115.06,120.399,106.811,0.764,22.235,0.718,48.062,7.36,2.609,6
3205,0,12.909,106.667,119.88,101.227,103.322,0.59,15.207,0.578,49.612,8.202,5.072,7
3206,1,17.636,124.667,121.084,102.761,111.794,0.382,8.295,0.723,51.163,8.371,2.174,5
3207,0,13.636,116.667,116.867,101.074,106.977,0.625,20.853,0.608,42.636,8.202,3.333,5
3208,0,15.091,113.333,119.88,109.356,104.651,0.538,17.166,0.654,51.938,8.371,3.913,7
3209,0,14.182,128.0,100.0,100.307,104.153,0.781,12.442,0.617,36.434,6.011,1.739,4
3210,0,12.909,109.333,115.06,125.307,106.811,0.747,15.207,0.75,44.961,6.264,1.159,5
3211,0,10.727,108.0,118.675,104.601,104.485,0.365,9.793,0.609,53.488,7.36,2.609,6
3212,0,12.727,112.0,125.301,113.957,105.814,0.503,15.438,0.675,35.659,7.107,1.594,6
3213,0,14.364,107.333,116.265,120.399,107.973,0.764,17.166,0.711,17.054,6.601,1.159,8
3214,0,13.818,112.667,144.578,101.074,127.243,0.573,13.249,0.62,24.806,7.022,1.739,6
3215,0,12.0,110.0,109.036,113.957,106.478,1.736,23.157,0.666,25.581,5.674,1.594,5
3216,0,12.545,112.667,122.289,111.196,106.312,0.99,24.078,0.66,36.434,7.191,2.174,6
3217,0,13.455,110.0,117.47,122.699,110.631,0.955,19.24,0.718,26.357,6.601,1.014,6
3218,1,14.909,130.667,107.831,102.914,114.618,0.399,6.912,0.707,51.938,8.287,2.029,5
3219,0,14.182,110.0,123.494,101.38,107.309,0.434,11.521,0.588,35.659,7.107,4.493,6
3220,0,12.545,110.0,119.88,109.663,107.143,0.382,12.903,0.629,39.535,7.022,3.478,6
3221,1,15.636,134.667,113.253,102.301,111.794,0.417,11.406,0.674,44.961,7.275,2.754,5
3222,1,20.0,110.667,129.518,101.84,110.963,0.087,1.613,0.704,35.659,12.079,4.348,6
3223,0,12.182,122.0,112.048,118.405,103.821,0.92,14.977,0.655,14.729,6.77,3.768,6
3224,0,12.909,114.0,118.072,113.113,106.977,0.417,18.433,0.621,40.31,7.865,4.831,6
3225,0,13.636,109.333,118.675,108.742,103.322,0.694,14.401,0.619,27.907,7.275,4.058,6
3226,0,12.545,123.333,119.277,112.577,105.482,0.295,11.521,0.589,43.411,5.927,7.101,7
3227,0,13.636,105.333,118.072,113.804,107.973,0.851,20.622,0.706,51.938,6.348,2.319,6
3228,1,14.727,136.667,107.229,106.902,116.944,0.851,11.982,0.716,41.86,9.635,2.029,5
3229,0,16.727,117.333,121.687,101.227,105.98,0.174,13.018,0.663,34.884,7.107,2.029,4
3230,0,10.545,128.0,110.843,102.147,104.485,0.382,14.171,0.546,49.612,9.635,7.826,7
3231,0,11.818,107.333,115.663,110.429,104.153,0.556,13.479,0.652,59.69,6.685,3.043,6
3232,0,12.727,116.667,118.675,107.515,106.478,0.712,19.24,0.654,36.434,8.708,1.884,6
3233,0,13.636,102.667,121.687,102.454,104.651,0.295,12.097,0.592,53.488,10.056,5.652,8
3234,0,12.727,116.0,115.06,106.748,107.641,0.469,15.207,0.589,42.636,7.36,6.377,8
3235,0,11.818,112.667,119.277,102.147,104.153,0.521,11.06,0.546,34.109,7.865,6.232,6
3236,0,13.455,110.667,117.47,113.65,105.482,0.955,17.396,0.669,30.233,7.444,3.043,6
3237,1,16.182,138.0,106.024,103.528,113.289,0.278,3.917,0.711,44.186,7.781,2.174,5
3238,0,10.909,104.667,119.277,102.914,104.651,0.156,5.184,0.532,24.806,8.034,6.667,6
3239,0,13.455,113.333,122.289,109.816,107.973,0.59,23.272,0.696,65.891,7.781,3.188,5
3240,0,12.909,112.0,120.482,101.227,105.15,0.417,20.507,0.597,44.186,7.022,3.913,5
3241,0,12.182,113.333,115.663,101.38,103.488,0.417,10.945,0.535,24.031,6.601,5.942,6
3242,0,13.455,113.333,126.506,116.718,105.15,0.99,25.0,0.689,38.76,7.865,2.174,5
3243,1,22.364,124.667,137.952,102.454,110.631,0.104,1.959,0.743,37.984,8.961,4.203,6
3244,1,16.182,115.333,123.494,102.761,111.462,0.278,4.263,0.641,45.736,9.635,6.522,7
3245,0,12.0,120.0,115.663,104.448,104.319,0.642,12.097,0.531,35.659,7.107,8.116,7
3246,0,12.909,115.333,108.434,110.583,105.814,0.573,14.631,0.662,38.76,7.36,2.174,5
3247,0,12.364,108.667,117.47,101.534,104.983,0.399,9.908,0.578,42.636,7.36,4.638,6
3248,0,13.818,112.667,121.687,130.828,105.98,0.764,18.894,0.768,21.705,6.938,1.159,6
3249,0,14.0,112.0,111.446,111.656,106.977,0.903,20.853,0.671,34.109,7.528,2.464,5
3250,0,13.636,120.0,119.277,112.117,105.814,0.608,16.82,0.617,51.163,6.096,5.797,7
3251,1,17.273,134.0,123.494,102.607,114.286,0.069,1.843,0.722,50.388,8.034,3.333,5
3252,0,12.364,109.333,112.048,130.982,104.319,0.99,20.507,0.753,30.233,7.612,1.449,6
3253,0,13.273,110.667,117.47,121.933,107.309,0.938,14.977,0.717,24.031,7.528,1.449,5
3254,0,12.364,118.667,113.253,107.132,104.817,0.747,16.014,0.591,38.76,6.517,4.638,6
3255,0,12.545,104.0,123.494,100.92,105.814,0.434,12.673,0.594,41.86,7.612,3.333,6
3256,0,11.273,108.0,121.687,102.914,106.478,0.26,13.71,0.61,59.69,7.275,2.899,6
3257,0,13.636,109.333,125.904,108.896,105.482,0.573,12.558,0.612,25.581,7.444,4.058,6
3258,1,21.455,121.333,130.12,102.147,114.95,0.312,5.069,0.707,29.457,8.034,3.478,5
3259,1,15.636,120.0,103.614,101.84,111.462,0.191,4.954,0.676,50.388,7.528,2.754,6
3260,0,13.818,107.333,113.855,107.822,118.937,0.451,11.29,0.66,24.806,7.697,2.029,6
3261,0,12.909,115.333,136.747,119.018,107.309,0.521,13.479,0.692,28.682,7.36,1.884,6
3262,0,11.818,102.667,116.867,101.227,104.651,0.608,8.871,0.57,47.287,6.685,4.203,7
3263,0,14.364,111.333,121.687,102.301,104.153,0.503,19.7,0.572,41.085,6.517,5.652,8
3264,0,13.091,131.333,100.602,103.221,104.153,0.955,13.364,0.567,33.333,5.674,5.652,5
3265,1,20.182,123.333,121.084,104.141,113.787,0.399,7.373,0.71,37.984,8.961,3.623,6
3266,0,12.909,116.0,107.229,116.718,103.987,0.59,18.318,0.698,38.76,5.843,1.449,5
3267,0,14.727,122.667,112.048,101.227,108.472,0.243,18.664,0.641,26.357,6.517,2.029,6
3268,0,12.545,108.0,115.663,101.534,102.99,0.608,15.553,0.607,62.791,7.865,4.058,6
3269,1,13.636,129.333,115.06,103.067,111.96,0.156,3.571,0.688,57.364,7.36,4.348,5
3270,0,14.364,107.333,116.265,120.399,107.973,0.764,17.166,0.711,17.054,6.601,1.159,8
3271,1,15.273,133.333,101.205,102.147,110.631,0.139,1.382,0.687,49.612,7.949,2.174,7
3272,0,12.727,113.333,113.855,108.282,106.977,0.851,17.972,0.633,33.333,7.528,3.188,5
3273,1,17.455,126.667,119.277,103.374,112.458,0.347,13.364,0.718,46.512,8.371,2.029,5
3274,0,11.818,111.333,114.458,110.429,105.814,0.347,12.327,0.645,51.163,8.034,3.623,6
3275,0,13.636,107.333,121.084,119.785,104.817,0.833,12.903,0.661,21.705,8.455,3.913,6
3276,0,14.182,110.667,121.687,102.147,103.322,0.347,6.567,0.57,31.783,8.455,6.522,6
3277,1,15.091,142.333,100.602,102.301,109.136,0.521,4.263,0.627,53.488,7.949,5.507,6
3278,0,14.364,113.333,132.53,118.865,106.645,1.059,16.82,0.718,26.357,6.938,1.594,6
3279,0,11.455,120.667,115.06,106.595,103.987,0.833,12.327,0.549,41.86,8.034,7.391,7
3280,0,14.545,122.0,139.759,115.644,106.977,1.319,21.659,0.702,25.581,7.022,1.014,5
3281,0,12.727,112.0,118.072,102.454,102.658,0.556,14.747,0.594,37.984,7.107,3.768,6
3282,0,14.364,110.667,123.494,104.601,102.492,0.59,12.673,0.61,34.884,7.444,4.203,5
3283,0,10.727,114.667,118.072,100.92,103.322,0.417,10.023,0.506,45.736,6.517,8.116,7
3284,0,17.818,118.0,123.494,100.46,105.482,0.243,6.336,0.602,18.605,5.506,3.478,4
3285,0,10.909,106.0,116.265,103.221,106.645,0.469,11.29,0.599,57.364,7.781,3.333,6
3286,1,17.455,138.667,110.241,103.681,111.296,0.069,0.806,0.702,44.186,7.781,3.478,5
3287,0,14.545,114.0,130.12,101.84,105.482,0.59,13.94,0.627,56.589,7.36,3.188,7
3288,0,14.727,106.667,118.675,109.049,103.322,0.903,17.742,0.609,24.031,6.348,4.203,6
3289,0,10.182,110.667,120.482,100.767,104.153,0.833,17.512,0.512,46.512,5.843,7.391,7
3290,0,13.818,108.667,113.253,106.902,106.478,0.642,18.664,0.642,48.062,7.275,3.478,6
3291,1,19.091,124.0,127.711,102.454,113.621,0.156,4.032,0.679,35.659,8.961,5.652,6
3292,0,13.273,116.333,149.398,100.92,123.754,0.833,13.134,0.616,20.93,6.348,1.739,5
3293,0,15.091,105.333,129.518,102.147,107.807,0.33,13.594,0.648,46.512,7.275,3.913,6
3294,1,17.636,109.333,114.458,102.301,111.462,0.0,2.535,0.729,53.488,10.478,3.333,6
3295,1,20.0,122.0,133.133,103.988,111.13,0.365,5.53,0.741,33.333,10.646,2.754,6
3296,0,13.636,113.333,114.458,102.301,104.153,0.833,13.249,0.533,20.155,6.77,7.536,7
3297,0,12.909,114.667,119.277,102.147,105.814,0.573,9.677,0.591,50.388,8.876,4.348,7
3298,1,14.727,129.333,109.639,101.994,112.625,0.191,3.341,0.687,51.163,8.371,2.174,7
3299,0,15.455,106.667,119.88,100.92,103.987,0.33,7.604,0.598,31.008,6.348,3.623,7
3300,0,16.364,109.333,116.867,127.914,103.156,0.938,14.286,0.71,18.605,6.096,5.217,5
3301,0,12.909,103.333,116.265,103.067,104.319,0.538,8.065,0.583,37.984,9.551,4.831,6
3302,1,12.909,153.667,100.0,102.607,126.08,0.087,0.691,0.662,65.116,7.444,4.058,5
3303,0,14.545,107.333,129.518,113.344,103.488,0.434,14.516,0.633,20.93,5.843,4.348,7
3304,0,12.0,108.0,115.663,109.509,106.645,0.365,10.023,0.61,33.333,6.685,4.348,6
3305,0,14.364,114.667,125.301,110.353,102.658,0.868,19.47,0.61,24.806,5.843,4.928,6
3306,0,12.545,113.333,118.072,109.202,133.056,1.024,17.051,0.648,29.457,6.517,2.029,6
3307,0,13.636,119.333,113.855,113.65,107.973,0.92,18.433,0.665,39.535,6.685,2.899,5
3308,0,14.091,106.0,114.458,113.804,118.272,0.955,19.816,0.667,33.333,6.854,3.188,6
